Stations_ID; Mess_Datum_Beginn; Mess_Datum_Ende; Qualitaets_Niveau; Art; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR;LUFTTEMPERATUR_MINIMUM;WINDSTAERKE;BEDECKUNGSGRAD; SONNENSCHEINDAUER; NIEDERSCHLAGSHOEHE; max(LUFTTEMPERATUR_MAXIMUM);min(LUFTTEMPERATUR_MINIMUM);max(WINDSPITZE_MAXIMUM); max(NIEDERSCHLAGSHOEHE);eor
  3137;20081201;20081231;   3;   1;    3.8;   1.8;   -0.4;    -999;  -999;  -999;    34.4;  10.7;  -6.20;  -999;    6.1;eor
  3137;20090101;20090131;   3;   1;    0.6;  -1.8;   -4.2;    -999;  -999;  -999;    30.8;   8.4; -13.50;  -999;   19.8;eor
  3137;20090201;20090228;   3;   1;    4.7;   2.3;   -0.1;    -999;  -999;  -999;    37.6;  10.2;  -5.20;  -999;    7.8;eor
  3137;20090301;20090331;   3;   1;    9.5;   6.0;    2.8;    -999;  -999;  -999;    41.4;  13.8;  -1.80;  -999;    8.0;eor
  3137;20090401;20090430;   3;   1;   18.7;  14.0;    9.4;    -999;  -999;  -999;    30.7;  24.4;   4.90;  -999;   13.5;eor
  3137;20090501;20090531;   3;   1;   20.1;  15.4;   10.6;    -999;  -999;  -999;    54.9;  29.4;   5.80;  -999;   14.2;eor
  3137;20090601;20090630;   3;   1;   21.2;  16.6;   12.2;    -999;  -999;  -999;    84.7;  28.0;   6.80;  -999;   25.5;eor
  3137;20090701;20090731;   3;   1;   24.3;  19.4;   15.0;    -999;  -999;  -999;    68.7;  30.1;  11.90;  -999;   14.1;eor
  3137;20090801;20090831;   3;   1;   26.3;  20.6;   15.1;    -999;  -999;  -999;     9.8;  34.7;   9.40;  -999;    2.2;eor
  3137;20090901;20090930;   3;   1;   21.1;  16.4;   12.3;    -999;  -999;  -999;    32.8;  30.8;   8.90;  -999;   17.7;eor
  3137;20091001;20091031;   3;   1;   13.4;   9.8;    6.2;    -999;  -999;  -999;    38.5;  22.3;  -0.90;  -999;   10.5;eor
  3137;20091101;20091130;   3;   1;   10.5;   8.2;    6.0;    -999;  -999;  -999;    66.8;  13.8;   1.50;  -999;   13.0;eor
  3137;20091201;20091231;   3;   1;    4.0;   1.7;   -0.9;    -999;  -999;  -999;    74.4;  10.7; -16.50;  -999;   13.0;eor
  3137;20100101;20100131;   3;   1;   -0.2;  -2.0;   -4.1;    -999;  -999;  -999;    32.5;   5.8; -11.40;  -999;    7.9;eor
  3137;20100201;20100228;   3;   1;    3.8;   1.3;   -0.9;    -999;  -999;  -999;    36.5;  13.8;  -6.90;  -999;    7.9;eor
  3137;20100301;20100331;   3;   1;   10.0;   6.1;    2.5;    -999;  -999;  -999;    22.9;  19.3;  -5.40;  -999;    7.3;eor
  3137;20100401;20100430;   3;   1;   15.9;  11.0;    6.0;    -999;  -999;  -999;    15.3;  25.4;  -0.80;  -999;    5.6;eor
  3137;20100501;20100531;   3;   1;   15.7;  11.8;    8.3;    -999;  -999;  -999;   113.1;  26.7;   2.80;  -999;   16.6;eor
  3137;20100601;20100630;   3;   1;   23.4;  18.4;   13.3;    -999;  -999;  -999;    55.3;  30.1;   7.50;  -999;   20.5;eor
  3137;20100701;20100731;   3;   1;   27.1;  21.6;   16.3;    -999;  -999;  -999;    56.1;  35.3;  11.60;  -999;   10.1;eor
  3137;20100801;20100831;   3;   1;   22.5;  17.9;   13.7;    -999;  -999;  -999;   101.7;  30.0;   8.70;  -999;   18.8;eor
  3137;20100901;20100930;   3;   1;   17.6;  13.7;    9.8;    -999;  -999;  -999;    53.3;  23.5;   5.00;  -999;   14.4;eor
  3137;20101001;20101031;   3;   1;   13.6;   9.3;    5.7;    -999;  -999;  -999;    20.5;  21.5;  -2.00;  -999;    5.7;eor
  3137;20101101;20101130;   3;   1;    8.4;   6.4;    4.5;    -999;  -999;  -999;    52.7;  18.2;  -3.60;  -999;   10.0;eor
  3137;20101201;20101231;   3;   1;   -0.1;  -2.0;   -4.1;    -999;  -999;  -999;    74.2;   4.9; -11.00;  -999;   18.3;eor
  3137;20110101;20110131;   3;   1;    4.6;   2.4;    0.0;    -999;  -999;  -999;    37.3;  13.8;  -7.10;  -999;   12.7;eor
  3137;20110201;20110228;   3;   1;    5.4;   2.7;    0.3;    -999;  -999;  -999;    20.0;  11.2;  -7.90;  -999;    4.1;eor
  3137;20110301;20110331;   3;   1;   12.3;   7.8;    3.4;    -999;  -999;  -999;    15.5;  19.6;  -2.80;  -999;    5.9;eor
  3137;20110401;20110430;   3;   1;   19.5;  14.1;    8.9;    -999;  -999;  -999;    14.2;  25.4;   3.40;  -999;    9.0;eor
  3137;20110501;20110531;   3;   1;   22.0;  16.1;   10.1;    -999;  -999;  -999;    17.9;  29.8;   2.00;  -999;    7.3;eor
  3137;20110601;20110630;   3;   1;   22.6;  17.9;   13.5;    -999;  -999;  -999;    89.8;  31.8;  10.00;  -999;   43.0;eor
  3137;20110701;20110731;   3;   1;   22.1;  17.2;   13.0;    -999;  -999;  -999;    46.7;  29.6;  10.10;  -999;    6.5;eor
  3137;20110801;20110831;   3;   1;   24.3;  19.0;   14.5;    -999;  -999;  -999;    92.7;  32.7;   9.10;  -999;   20.0;eor
  3137;20110901;20110930;   3;   1;   22.0;  17.0;   12.3;    -999;  -999;  -999;    41.2;  28.7;   7.80;  -999;   16.5;eor
  3137;20111001;20111031;   3;   1;   15.2;  10.8;    6.9;    -999;  -999;  -999;    23.6;  26.2;  -0.70;  -999;    6.5;eor
  3137;20111101;20111130;   3;   1;    8.1;   5.4;    3.0;    -999;  -999;  -999;     1.6;  17.3;  -2.20;  -999;    0.6;eor
  3137;20111201;20111231;   3;   1;    7.4;   4.9;    2.3;    -999;  -999;  -999;    88.6;  11.9;  -1.80;  -999;   25.0;eor
  3137;20120101;20120131;   3;   1;    5.8;   3.6;    1.3;    -999;  -999;  -999;    54.6;  13.1;  -6.60;  -999;    9.4;eor
  3137;20120201;20120229;   3;   1;    2.5;  -0.7;   -3.8;    -999;  -999;  -999;     7.2;  14.2; -15.70;  -999;    2.4;eor
  3137;20120301;20120331;   3;   1;   13.2;   9.1;    5.1;    -999;  -999;  -999;    15.9;  21.0;  -0.60;  -999;    6.5;eor
  3137;20120401;20120430;   3;   1;   13.9;   9.5;    5.5;    -999;  -999;  -999;    30.7;  29.0;  -0.90;  -999;    5.6;eor
  3137;20120501;20120531;   3;   1;   21.1;  16.1;   10.9;    -999;  -999;  -999;    57.1;  28.4;   3.20;  -999;   14.8;eor
  3137;20120601;20120630;   3;   1;   21.4;  16.7;   12.5;    -999;  -999;  -999;    81.4;  29.4;   6.90;  -999;   15.8;eor
  3137;20120701;20120731;   3;   1;   23.7;  19.0;   14.4;    -999;  -999;  -999;    49.3;  34.2;   9.80;  -999;   13.8;eor
  3137;20120801;20120831;   3;   1;   26.1;  20.7;   15.3;    -999;  -999;  -999;    32.8;  35.3;  11.10;  -999;   11.5;eor
  3137;20120901;20120930;   3;   1;   20.6;  15.2;   10.2;    -999;  -999;  -999;    34.6;  30.3;   5.00;  -999;    8.1;eor
  3137;20121001;20121031;   3;   1;   13.7;   9.6;    5.7;    -999;  -999;  -999;    53.1;  20.2;  -4.50;  -999;   12.0;eor
  3137;20121101;20121130;   3;   1;    8.0;   5.9;    3.5;    -999;  -999;  -999;    44.8;  13.7;  -1.30;  -999;   12.2;eor
  3137;20121201;20121231;   3;   1;    5.4;   3.4;    1.1;    -999;  -999;  -999;    75.1;  13.5;  -7.50;  -999;   25.0;eor
  3137;20130101;20130131;   3;   1;    3.3;   1.6;   -0.3;    -999;  -999;  -999;    24.6;  13.6;  -7.50;  -999;    8.3;eor
  3137;20130201;20130228;   3;   1;    2.6;   0.5;   -1.5;    -999;  -999;  -999;    31.7;   9.5;  -6.00;  -999;    5.1;eor
  3137;20130301;20130331;   3;   1;    6.0;   2.3;   -0.8;    -999;  -999;  -999;    38.6;  15.4;  -6.80;  -999;   11.7;eor
  3137;20130401;20130430;   3;   1;   13.8;   9.8;    6.0;    -999;  -999;  -999;    56.6;  24.3;  -3.40;  -999;   16.4;eor
  3137;20130501;20130531;   3;   1;   16.5;  12.3;    8.7;    -999;  -999;  -999;   100.0;  23.0;   2.60;  -999;   23.0;eor
  3137;20130601;20130630;   3;   1;   21.9;  17.1;   12.3;    -999;  -999;  -999;    42.2;  34.0;   7.70;  -999;    9.4;eor
  3137;20130701;20130731;   3;   1;   27.0;  21.7;   16.2;    -999;  -999;  -999;    15.6;  35.0;  11.40;  -999;    8.6;eor
  3137;20130801;20130831;   3;   1;   25.2;  19.6;   14.5;    -999;  -999;  -999;    51.1;  35.8;  10.70;  -999;   13.5;eor
  3137;20130901;20130930;   3;   1;   19.2;  15.0;   11.1;    -999;  -999;  -999;    48.0;  29.8;   6.60;  -999;    9.5;eor
  3137;20131001;20131031;   3;   1;   15.0;  11.7;    8.5;    -999;  -999;  -999;    98.0;  21.6;  -0.10;  -999;   25.0;eor
  3137;20131101;20131130;   3;   1;    7.8;   5.5;    3.3;    -999;  -999;  -999;    57.7;  16.4;  -4.40;  -999;   12.9;eor
  3137;20131201;20131231;   3;   1;    6.3;   4.1;    1.7;    -999;  -999;  -999;    24.3;  13.3;  -1.50;  -999;    6.5;eor
